,competence,tube,skill_id,level,challenge_id,instruction,delta,alpha,type,timer,hasEmbedUrl,pedagogy,format
1525,2.3,@utilisationCloud,skill2Exo41Ibrr7pGa,4,challenge1NumXzZkZofDnF,"Aminata (aminata@pixmail.org) joins your team and must access the **grants** file created by Peter.

Give her the rights to modify this file in Pix cloud.",0.5020172894001007,1.5327327847480774,QROC,,True,e-preuve,mots
1526,5.2,@configEnvironnement,skill1a4vzaOIYsvNGM,3,challenge2W7PfTmSla0Hpu,"In the application below, set the wallpaper to “Graffiti”.

Which word appears?",-1.5467766523361206,1.4533056020736694,QROC,,True,e-preuve,mots
1527,1.3,@recopie,rec0hUc4c5vuk37v7,3,challenge2VIZNYq3J1Lq0v,"By copying cell A1 down (increment autofill), find the date in cell A87.",1.2485308051109314,1.7036546468734741,QROC,,False,e-preuve,mots
1528,5.2,@environnementTravail,recLCkyzX81OcG83B,5,challenge1oBZ9kWXMRnVxj,"Click on [this link](https://epreuves.pix.fr/copier-coller-texte/copier-coller-texte.html?lang=en#000d082d00570150000501000705).
 
 Using only the keyboard, what word do you get?",1.3700246214866638,1.6298341751098633,QROC,,False,e-preuve,mots
1529,5.2,@appliOS,skill1nzwxsuW8Yyf4h,3,challenge1AhziqapPje2z1,"For each program, indicate whether it is an **operating system** or an **application or software**.",0.3666871190071106,1.4548535346984863,QROCM-ind,,False,q-savoir,petit
1530,4.3,@cyberdépendance,skill1XHXuoegqyczKP,2,challenge1UKCw1FAlWZQkt,"John spends a lot of time on social media and watching videos on his smartphone.

Change the settings on his smartphone so that he spends less time online:

* Limit **entertainment** applications to **2 hours** per day.
* Limit **social media** applications to **1 hour** per day.",-2.0817049741744995,1.7075263261795044,QROC,,True,q-situation,mots
1531,3.3,@enTetePdpage,recwgxaMO9E663PXY,3,challenge1GxEvJOrWsJ7Or,"A word is hidden in the document header. 
 
To find it, change the colour.",0.8984090983867645,1.5524857640266418,QROC,,False,e-preuve,mots
1532,3.4,@créerProgramme,rec2mI3Elugk3z66L,6,rec1UVYBY8WfhnjRN,"The file contains a program written in Python. 

The program creates a secret word but does not display it.

Edit this program so that at each loop iteration:
- the variable **a** increases by 2
- the variable **b**  decreases by 1

Add an instruction to display the secret word created. 

What is the secret word ?",2.347441434860229,1.950854539871216,QROC,,False,e-preuve,mots
1533,1.1,@utiliserserv,reclX9KELFBQeVKoC,2,challenge1HHJko5khTLwCm,"Which street leads to **Maple Close** in the city of **Cliftonville, Broadstairs** (United Kingdom)?
",0.7316286563873291,1.4186832308769226,QROC,,False,e-preuve,mots
1534,1.3,@tri,recPiCGFhfgervqr5,4,challenge2x4MFmqWFWkla7,"The file contains a table showing the size of the populations in 377 towns of West Africa. 
 
 Sort the table so that the most populated towns are shown first. 
 
 What word appears vertically in the **first nine** cells of the Code column?",0.8355162441730499,1.613672137260437,QROC,,False,e-preuve,mots
1535,2.1,@utiliserVisio,skill29qYgQv0UPtZzI,2,challenge1AHOzvXXDDA22c,"You are participating in the video conference below.

There is noise next to you.

Mute your microphone to avoid disturbing the other speakers.",-2.6717008352279663,1.3790305256843567,QROC,,True,e-preuve,mots
1536,4.3,@recyclage,skill1PnrKTr7hytydK,4,challenge1AfHP4PAN1hQ1R,"In order to reduce his environmental impact, Georges has sorted his electronic devices.

Match each of the following situations with the correct process name.",-0.2197891324758529,1.259768843650818,QROCM-ind,,False,q-situation,petit
1537,4.1,@ingénierieSociale,skill1hjiE8TYMuICMG,3,challenge1wcJszvLUnQkMw,"Karima received a phone call from David.

David tells her that he has received a suspicious message from her.

What is this situation called? What are the two most important advices to give to Karima? ",1.1210777163505554,1.1587080359458923,QROCM-dep,,False,q-situation,petit
1538,2.3,@agendaPartage,rec2h2MgU6BKQf6l0,2,rec2rdaiySjQYCCjX,"Olivier has been invited to a meeting on the **Flamingo project** on Tuesday next week.
 
 Accept the invitation in his [agenda](https://epreuves.pix.fr/agenda-flamingo/agenda-flamingo.html?lang=en#7b7f787a5656540d4444070d525b555e).
 
 What secret word appears?",-0.4168970584869385,1.545149028301239,QROC,,False,e-preuve,petit
1539,4.1,@logmalveillant,skill2LrIJ2YXSZ2py3,2,challenge1m3UHRe6uhOsmO,"Alan wants to download an attachment and gets the following message. 

What might be the cause?",-2.024056434631348,1.5720616579055786,QCU,,False,q-situation,mots
1540,3.1,@structureHiérarchique,rec6Q34O6fdm4Q9q7,5,recSo5IpKYfWUjVO,"In the table of contents of this document, chapters 6 and its two sections are not displayed.
 
Find the mistake in the structure of the document and correct it.
 
Update the table of contents.
 
Which word is formed by the capital letters in the table of contents after it has been updated?",1.9324488043785095,1.896614670753479,QROC,,False,e-preuve,mots
1541,3.1,@miseEnFormeTttTxt,recpWP0L4hcjHyDfq,5,challenge1F7MYRHvDp0OuL,"Apply the following formatting to all paragraphs in the document to download, **except headings and sub-headings**:
 
* each paragraph must be spaced 0.42 cm or 12 pt from the next paragraph
* the texts must have a **no** indent to the margins on the left and right

After these changes, on which page is the heading “The Rotunda” in the “Various information” chapter?",2.8941019773483276,1.8329906463623047,QROC,,False,e-preuve,nombre
1542,2.1,@PJ,skill18ySWKxgaUtP6y,3,challenge2fyC8XMrwTkj5B,"You’re currently applying for a job at Skate Madness.

The message is already written.

Attach your CV.pdf file and send it off.

At what time is the interview?",0.3851925432682037,2.1736080646514893,QROC,,True,e-preuve,nombre
1543,3.1,@outilsStdTexte,recGfKF6LAmg21bOr,3,challenge1t9TEVzkFYFAgi,"In the text to download, what word comes immediately **after** the word **Curriculum**?",0.7752183973789215,1.72139573097229,QROC,,False,e-preuve,mots
1544,3.2,@manipVect,recjPEwEPLKpXlpV3,4,rec1fMjJ4K1dMPftD,"In the presentation, without changing their position in the sheet:
- Put the green rectangle to the back.
- Bring the red rectangle to the front.
- Bring the orange rectangle to the front.
 
What word appears?",1.0135779082775116,2.078401207923889,QROC,,False,e-preuve,petit
1545,4.2,@cgu,skill2KfXqu8yrgPKFu,3,challenge1emlDtolkVQUHR,"Find the **terms of use** for [this site](https://www.theguardian.com/international).
 
 What is the title of article 6?",1.5246590375900269,1.9214218258857727,QROC,,False,,phrase
1546,3.1,@affichageDiaporama,rec15zUQJnyZfELY9,5,challenge2CKTxV622Yuwfz,"In the document to download:

1. Display all slides on the screen with **5 slides per line**.

2. Find the group of 3 slides with an identical flower aligned **vertically**, delete the first one.

3. A new group of 3 slides with an identical flower aligned vertically appears, delete the first one again.

4. Move the first 3 slides from the 4th row to the beginning of the presentation.

Which word is formed by the letters of the first column?",1.8847957849502563,2.4956976175308228,QROC,,False,e-preuve,mots
1547,3.1,@structureHiérarchique,rec6Q34O6fdm4Q9q7,5,rec1lST2B1PB0JcUI,"In the table of contents of this document, chapters 6 and its two sections are not displayed.
 
Find the mistake in the structure of the document and correct it.
 
Update the table of contents.
 
Which word is formed by the capital letters in the table of contents after it has been updated?",1.9324488043785095,1.896614670753479,QROC,,False,e-preuve,mots
1548,1.3,@recopie,rec0hUc4c5vuk37v7,3,challengeRoLzrYMgAv5fQ,"By copying cell A1 down (increment autofill), find the date in cell A87.",1.2485308051109314,1.7036546468734741,QROC,,False,e-preuve,mots
1549,1.3,@graphique,rec8ygbQq9CUBjeS2,4,challenge1q6Wjp2zSGLmbg,"In this file, make the XY graph (scatter graph) with the X on the horizontal axis.
 
 In the graph, the points form a number. Which one?",1.161564588546753,1.833757996559143,QROC,,False,e-preuve,nombre
1550,1.2,@unite,skill1JoAiZOhzUHSus,2,challenge1iRnZWNtNgT5C6,What size (weight) is the file **hat** in the application below?,-0.6264561414718628,1.4987278580665588,QROCM-ind,,True,q-situation,petit
1551,1.2,@nommage,skill1w7pHz2L4gZjb1,5,challenge1tpmU75NwzRe7j,"Justin uses a tool that enables him to automatically rename his imported photos.
 
Which **renaming format** does he need to use to get img0890\_2018-10-25_17-51.jpeg ?",1.7840209007263184,1.7407782673835754,QROC,,False,q-situation,phrase
1552,4.1,@securiteWeb,skill2A1JpfB6MGA0vU,4,challenge1NX5tPTgMxeNXL,"Amalia checks her account on her bank’s website and gets the display below.

Complete the text.",2.031120777130127,1.6496131420135498,QROCM-ind,,False,q-situation,petit
1553,1.2,@recherche,skill2h3tmUMm47DmnE,4,challenge2jTIor65C17gnG,"In the file manager below, find the **Attic** folder.

What file does it contain?",1.1313101053237915,1.6386569738388062,QROC,40.0,True,e-preuve,mots
1554,3.3,@attribution,skill2FOygzcmCACcOi,6,challenge2eergb0DwQAjl4,"For her presentation, Amber viewed [this Wikipedia article](https://en.wikipedia.org/w/index.php?title=Ion&oldid=1259088524).

To correctly cite her source, she has used the section on Wikipedia containing the article’s bibliographical information.

She has found that she could reference it like this:

<pre style=""padding:1em;white-space:pre-wrap;overflow-x:hidden;word-wrap:break-word;background-color:#f8f9fa;color:#101418;border:1px solid #dadde3;font-family:monospace"">
Wikipedia contributors, ""Ion,"" Wikipedia, The Free Encyclopedia, https://en.wikipedia.org/w/index.php?title=Ion&oldid=1259088524 (accessed November 23, 2024).
</pre>

Which **style** has she chosen to cite her source?
",2.760240316390991,1.934568762779236,QROC,,False,e-preuve,mots
1555,2.4,@e-reputation,rec5jAYpcEr4Ad3kV,6,challengeLpTLlzPsLto5r,"Mira **deleted** her blog mid January 2021. It was at [this address](https://thetopblogofmira.wordpress.com/).

However, it is still possible to find the content.

What was the name of the star cat on this blog?",2.819100141525269,1.6202692985534668,QROC,,False,e-preuve,petit
1556,2.3,@cloudPartagé,skillTVnclH74vOiMr,5,challenge1lD14pTZob7Rmo,"Two people join your company and have access to Pix cloud below: 

- Bruce (bruce@pixmail.org), communication trainee, must be able to consult his team's files.
- Sarah (sarah@pixmail.org), new human resources manager, must be able to set up her team's rights.

Make sure that Bruce and Sarah can work with their team on Pix Cloud.",0.6677387952804565,1.4767385125160217,QROC,,True,e-preuve,mots
1557,2.2,@configRS,recl2tGiH1aQcAVQP,4,challenge17jE3NEQOzZhNn,"Mira Singh checks [her LinkedIn account](https://epreuves.pix.fr/informations_linkedin.html?mode=mira-singh_3&lang=en).
 
Based on the information found on the page, what can we say?
",0.8573804199695587,1.1699047088623047,QROCM-ind,,False,q-situation,petit
1558,3.3,@enTetePdpage,skillVoS1PI0cnUrnv,2,challenge1cXXN3J807UZy8,"Look at this document.
 
What is its header?
 
What is its footer?",1.5544872283935547,1.500542938709259,QROCM-ind,,True,,mots
1559,4.2,@collecteDonnées,rech2dnOo6eO79EPv,3,rec2aWv3vSllLXpKh,"In [this simulation](https://epreuves.pix.fr/lettre-info-config/lettre-info-config.html?lang=en#05500576) of an email inbox, you have have received an unsolicited email.
 
To no longer receive it, unsubscribe.
 
How many days will it take for your request to be processed?",-0.4875359684228897,1.788603961467743,QROC,,False,e-preuve,nombre
1560,1.3,@remplir,rec0qamfwEkhED8IZ,4,rec1YaDwcf97zJg9P,"Ninon has made a table of visits to her shop in the week. 

Modify the table so it takes into account the following changes:
 - she will open on Wednesday and expects visits to be similar to Saturday (insert the column required and give it the right title),
 - she wants to close the shop every day between 12 pm and 2 pm (delete the relevant lines).

What secret word appears in **B12**?",1.5438684821128845,1.8286765217781067,QROC,,False,e-preuve,mots
1561,3.4,@langBalise,skill1iPBBqSvvRsGTp,3,challenge2VPpQfyUVUMvZA,"In the text below, “Internet” is a level 1 title, so it has the tag &langle;h1&rangle;.
 
Edit the code so that “IP address” and “Servers” are level 2 titles.
 
Click on the Run button.",0.8788096308708191,2.0420167446136475,QROC,,True,e-preuve,mots
1562,4.1,@securiteWeb,recqZmeRBevQTObjf,5,rec1Y14rIAztUSipP,Which certificate authority issued the SSL certificate for [this site](https://www.w3.org/)?,2.352966070175171,1.6806862354278564,QROC,,False,q-situation,mots
1563,1.2,@fichier,skill1PgBKnEwg8zDh7,5,challenge103sgFqxAShgPk,Fill it in until you get the exact path of the selected file.,2.3346482515335083,1.9090173244476318,QROCM-ind,,False,q-situation,petit
1564,3.3,@enTetePdpage,recwgxaMO9E663PXY,3,challenge1bqT6jiQ6MwI5n,"A word is hidden in the document header. 
 
To find it, change the colour.",0.8984090983867645,1.5524857640266418,QROC,,False,e-preuve,mots
1565,1.1,@veille,recfgLbm9PTegrNCM,3,challenge1489f5d89X5wEO,"Franck wants to receive emails with news from [this website](https://www.irishtimes.com/news/ireland/irish-news).
 
How many **newsletters** can he subscribe to?",1.3785337805747986,1.317500352859497,QROC,,False,q-situation,nombre
1566,1.1,@utiliserserv,reclX9KELFBQeVKoC,2,challenge17hxuI8raS7tdc,"Which street leads to **Maple Close** in the city of **Dundalk** (Ireland)?
",0.7316286563873291,1.4186832308769226,QROC,,False,e-preuve,mots
1567,4.3,@cyberdépendance,skill1XHXuoegqyczKP,2,challenge2HdlCaP1YkiDUu,"John spends a lot of time on social media and watching videos on his smartphone.

Change the settings on his smartphone so that he spends less time online:

* Limit **social media** applications to **2 hours** per day.
* Limit **games** applications to **1 hour** per day.",-2.0817049741744995,1.7075263261795044,QROC,,True,q-situation,mots
1568,2.2,@utiliserRS,skill2XfILZevXXr6Nb,7,challenge2LAwk1FAbqzuCd,"Claudia is looking at the statistics for the last 28 days on her YouTube channel.

Which of the following statements are true?",2.8714810609817505,1.564491331577301,QCM,,False,q-situation,mots
1569,2.4,@AAdonnées,skill1rECXb58I3VFyA,7,challenge177jmKD2SrcUVx,"The term “bias” is used in artificial intelligence to refer to the fact that machine learning algorithms can lead to inaccurate, unfair or even detrimental decisions.

For each of the following situations, select the appropriate type of bias.",3.3781462907791138,1.6915967464447021,QROCM-ind,,True,q-situation,mots
